2000/01/31,1002,"ＴＯＰＩＸ",1699.68,1721.96,1691.18,1707.96,510622000,1
2000/01/31,1301,"極洋",142,144,138,144,217000,1
2000/01/31,1331,"ニチロ",166,180,166,178,738000,1
2000/01/31,1332,"日本水産",180,186,177,186,427000,1
2000/01/31,1333,"マルハ",179,181,166,170,4485000,1
2000/01/31,1351,"宝幸水産",101,101,97,99,13000,1
2000/01/31,1352,"ホウスイ",109,109,100,100,9000,1
2000/01/31,1376,"カネコ種苗",901,901,901,901,2000,3
2000/01/31,1377,"サカタタネ",2550,2605,2550,2590,33900,1
2000/01/31,1379,"ホクト産業",5150,5250,5150,5200,40900,1
2000/01/31,1380,"秋川牧園",620,620,620,620,1000,3
2000/01/31,1491,"中外鉱業",135,135,128,129,2450000,2
2000/01/31,1501,"三井鉱山",100,105,99,105,248000,1
2000/01/31,1503,"住友石炭鉱",96,99,94,99,217000,1
2000/01/31,1515,"日鉄鉱業",240,255,240,240,60000,1
2000/01/31,1518,"三井松島産",166,171,164,166,144000,1
2000/01/31,1601,"帝国石油",322,329,313,321,484000,1
2000/01/31,1603,"アラビア石",1399,1444,1380,1427,121500,1
2000/01/31,1661,"関東天然ガ",428,444,425,430,60000,1
2000/01/31,1701,"昭和鉱業",280,280,273,273,9000,2
2000/01/31,1741,"ミサワサン",800,800,800,800,12000,3
2000/01/31,1742,"セコムテク",3150,3400,3140,3370,49000,2
2000/01/31,1743,"コーアツ工",670,680,670,680,2000,3
2000/01/31,1744,"キョーエイ",750,820,750,820,30000,3
2000/01/31,1748,"ミサワ北日",0,0,0,0,0,3
2000/01/31,1749,"大和通信建",290,290,285,285,9000,3
2000/01/31,1751,"日立プラサ",414,420,414,420,6000,3
2000/01/31,1752,"富士通シス",1990,2190,1970,2190,54000,2
2000/01/31,1753,"土屋ツーバ",0,0,0,0,0,3
2000/01/31,1754,"東新住建",1200,1200,1200,1200,96000,3
2000/01/31,1755,"日本鋼管工",370,370,370,370,2000,2
2000/01/31,1756,"シンコー",412,412,412,412,2000,3
2000/01/31,1758,"太洋基礎工",546,546,546,546,1000,3
2000/01/31,1762,"高松建設",1980,1990,1890,1959,92500,2
