2000/01/14,1002,"ＴＯＰＩＸ",1664.25,1677.12,1635.47,1648.24,855810000,1
2000/01/14,1301,"極洋",140,145,138,141,493000,1
2000/01/14,1331,"ニチロ",156,175,154,170,1688000,1
2000/01/14,1332,"日本水産",184,186,176,186,1921000,1
2000/01/14,1333,"マルハ",131,133,128,132,559000,1
2000/01/14,1351,"宝幸水産",100,100,96,100,67000,1
2000/01/14,1352,"ホウスイ",110,110,105,105,19000,1
2000/01/14,1376,"カネコ種苗",950,950,940,940,3000,3
2000/01/14,1377,"サカタタネ",2970,2980,2750,2800,230800,1
2000/01/14,1379,"ホクト産業",5400,5450,5200,5250,78900,1
2000/01/14,1380,"秋川牧園",600,600,600,600,1000,3
2000/01/14,1491,"中外鉱業",133,137,123,131,7179000,2
2000/01/14,1501,"三井鉱山",100,107,98,103,869000,1
2000/01/14,1503,"住友石炭鉱",93,98,93,96,534000,1
2000/01/14,1515,"日鉄鉱業",244,244,231,239,17000,1
2000/01/14,1518,"三井松島産",178,183,175,181,253000,1
2000/01/14,1601,"帝国石油",320,335,311,335,782000,1
2000/01/14,1603,"アラビア石",1690,1840,1690,1804,166600,1
2000/01/14,1661,"関東天然ガ",408,411,405,406,140000,1
2000/01/14,1701,"昭和鉱業",289,289,268,268,26000,2
2000/01/14,1741,"ミサワサン",0,0,0,0,0,3
2000/01/14,1742,"セコムテク",2480,2550,2460,2550,13000,2
2000/01/14,1743,"コーアツ工",700,700,670,700,3000,3
2000/01/14,1744,"キョーエイ",0,0,0,0,0,3
2000/01/14,1748,"ミサワ北日",369,369,369,369,1000,3
2000/01/14,1749,"大和通信建",280,280,280,280,2000,3
2000/01/14,1751,"日立プラサ",0,0,0,0,0,3
2000/01/14,1752,"富士通シス",1791,1800,1751,1760,24000,2
2000/01/14,1753,"土屋ツーバ",0,0,0,0,0,3
2000/01/14,1754,"東新住建",670,670,650,668,16000,3
2000/01/14,1755,"日本鋼管工",370,370,370,370,2000,2
2000/01/14,1756,"シンコー",392,392,392,392,2000,3
2000/01/14,1758,"太洋基礎工",0,0,0,0,0,3
2000/01/14,1763,"北陸ミサワ",0,0,0,0,0,3
2000/01/14,1764,"工藤建設",285,285,285,285,10000,2
2000/01/14,1766,"東建コーポ",840,840,840,840,2000,3
2000/01/14,1767,"沖電気工事",580,581,570,570,17000,2
2000/01/14,1769,"ピコイ",70,70,66,66,36000,3
2000/01/14,1770,"藤田エンジ",0,0,0,0,0,3
2000/01/14,1772,"東北エンタ",201,201,201,201,1000,3
2000/01/14,1775,"富士電工事",201,202,201,201,20000,2
2000/01/14,1776,"三井道路",114,114,111,111,13000,2
2000/01/14,1778,"古河総合設",179,179,179,179,1000,2
2000/01/14,1779,"松本建工",505,505,495,500,5000,3
2000/01/14,1780,"ヤマウラ",391,391,388,388,3500,1
2000/01/14,1781,"国土総合建",399,400,399,400,3000,3
2000/01/14,1782,"常磐開発",0,0,0,0,0,3
2000/01/14,1783,"南野建設",102,102,102,102,1000,3
2000/01/14,1784,"サワコー",539,539,511,525,7700,3
2000/01/14,1786,"オリ建設",490,499,490,495,12300,1
2000/01/14,1787,"ナカボーテ",0,0,0,0,0,3
2000/01/14,1788,"三東工業社",0,0,0,0,0,3
2000/01/14,1789,"山加電業",480,480,480,480,200,3
2000/01/14,1791,"三井木材",139,139,130,136,29500,1
2000/01/14,1792,"日東大都工",233,233,233,233,3000,1
2000/01/14,1793,"大本組",0,0,0,0,0,3
2000/01/14,1795,"マサル",0,0,0,0,0,3
2000/01/14,1796,"トヨタウド",345,349,340,340,8800,2
2000/01/14,1798,"守谷商会",0,0,0,0,0,3
2000/01/14,1799,"第一建工",0,0,0,0,0,3
2000/01/14,1800,"利根技術",305,306,300,300,7000,3
2000/01/14,1801,"大成建設",198,204,193,201,1584000,1
2000/01/14,1802,"大林組",453,485,450,470,1841000,1
2000/01/14,1803,"清水建設",340,350,335,350,1062000,1
2000/01/14,1804,"佐藤工業",66,68,65,66,1131000,1
2000/01/14,1805,"飛島建設",61,63,60,61,401000,1
2000/01/14,1806,"フジタ",58,59,57,59,833000,1
2000/01/14,1807,"渡辺組",0,0,0,0,0,3
2000/01/14,1808,"長谷工",50,52,49,52,3948000,1
2000/01/14,1809,"冨士工",96,98,96,98,20000,1
2000/01/14,1810,"松井建設",290,302,290,302,20000,1
2000/01/14,1812,"鹿島",294,320,294,318,3346000,1
2000/01/14,1813,"不動建設",165,169,161,162,99000,1
2000/01/14,1814,"大末建設",95,95,89,92,211000,1
2000/01/14,1815,"鉄建",123,128,123,125,533000,1
2000/01/14,1816,"安藤建設",200,208,195,196,63000,1
2000/01/14,1817,"勝村建設",142,160,141,145,44000,1
2000/01/14,1818,"日産建設",121,128,120,128,36000,1
2000/01/14,1819,"太平工業",174,176,171,171,50000,1
2000/01/14,1820,"西松建設",437,445,433,436,498000,1
2000/01/14,1821,"三井建設",87,89,87,89,85000,1
2000/01/14,1822,"大豊建設",165,169,164,169,81000,1
2000/01/14,1823,"住友建設",99,100,98,99,109000,1
2000/01/14,1824,"前田建設",320,335,317,335,374000,1
2000/01/14,1825,"石原建設",103,111,103,107,49000,2
2000/01/14,1826,"佐田建設",162,162,161,161,24000,1
2000/01/14,1827,"ナカノ",102,109,97,109,34000,1
2000/01/14,1828,"田辺工業",0,0,0,0,0,3
2000/01/14,1829,"大和建設",0,0,0,0,0,2
2000/01/14,1830,"共栄冷機工",0,0,0,0,0,3
2000/01/14,1833,"奥村組",349,370,345,345,845000,1
2000/01/14,1834,"小田急建設",211,211,207,210,30000,1
2000/01/14,1835,"東鉄工業",221,230,220,220,13000,1
2000/01/14,1836,"大日本土木",185,185,183,183,8000,1
2000/01/14,1837,"ハザマ",63,65,62,63,529000,1
2000/01/14,1838,"古久根建設",108,108,104,104,9000,1
2000/01/14,1839,"真柄建設",171,175,168,168,24000,1
2000/01/14,1840,"土屋ホーム",290,300,290,299,4200,2
2000/01/14,1841,"サンユー建",0,0,0,0,0,3
2000/01/14,1844,"大盛工業",261,261,261,261,1000,2
2000/01/14,1846,"鈴縫工業",0,0,0,0,0,2
2000/01/14,1847,"イチケン",117,119,110,115,78000,1
2000/01/14,1851,"大木建設",209,210,200,200,43000,1
2000/01/14,1852,"浅沼組",164,164,163,163,8000,1
2000/01/14,1854,"新井組",172,175,171,175,21100,1
2000/01/14,1855,"東急建設",70,70,68,70,166000,1
2000/01/14,1858,"井上工業",62,62,61,61,12000,2
2000/01/14,1860,"戸田建設",435,468,430,465,656000,1
2000/01/14,1861,"熊谷組",73,74,72,74,932000,1
2000/01/14,1862,"横河工事",333,333,326,331,4300,2
2000/01/14,1863,"テトラ",201,203,201,203,24000,1
2000/01/14,1865,"小松建設",131,131,131,131,2000,1
2000/01/14,1866,"北野建設",328,344,324,335,334000,1
2000/01/14,1867,"植木組",183,188,183,183,12000,1
2000/01/14,1868,"三井ホーム",439,439,427,437,15000,1
2000/01/14,1870,"矢作建設",376,376,375,375,8000,1
2000/01/14,1871,"ピー・エス",425,425,400,410,33000,1
2000/01/14,1872,"アゼル",326,333,320,321,152000,1
2000/01/14,1873,"東日ハウス",451,451,450,450,36000,3
2000/01/14,1874,"佐藤秀",0,0,0,0,0,3
2000/01/14,1877,"川田建設",0,0,0,0,0,3
2000/01/14,1878,"大東建託",1280,1280,1225,1260,129800,1
2000/01/14,1879,"新日本建設",206,206,205,206,16000,2
2000/01/14,1880,"駿河建設",1600,1600,1600,1600,1000,2
2000/01/14,1881,"日本鋪道",509,515,501,505,209000,1
2000/01/14,1882,"東亜道路",235,235,226,230,84000,1
2000/01/14,1883,"前田道路",505,520,505,515,121000,1
2000/01/14,1884,"日本道路",172,179,171,172,103000,1
2000/01/14,1885,"東亜建設",133,139,132,135,649000,1
2000/01/14,1886,"青木建設",48,48,47,47,1007000,1
2000/01/14,1888,"若築建設",163,163,160,161,82000,1
2000/01/14,1889,"佐伯建設",147,153,145,153,48000,1
2000/01/14,1890,"東洋建設",93,96,93,96,161000,1
2000/01/14,1893,"五洋建設",159,160,155,160,464000,1
2000/01/14,1895,"大成ロテク",180,181,175,178,92000,1
2000/01/14,1896,"大林道路",232,250,232,247,59000,1
2000/01/14,1898,"世紀東急工",100,100,98,100,56000,1
2000/01/14,1899,"福田組",320,320,315,319,53000,1
2000/01/14,1900,"白石",171,180,170,180,9000,2
2000/01/14,1902,"山崎建設",330,330,330,330,2000,3
2000/01/14,1904,"大成温調",440,440,440,440,2000,3
2000/01/14,1905,"テノックス",0,0,0,0,0,3
2000/01/14,1906,"細田工務店",320,320,320,320,1000,3
2000/01/14,1907,"東北ミサワ",531,531,531,531,1000,2
2000/01/14,1908,"三平建設",0,0,0,0,0,3
2000/01/14,1909,"日ドライ",286,286,278,278,31000,1
2000/01/14,1910,"フドウ建研",0,0,0,0,0,3
2000/01/14,1911,"住友林業",741,750,735,740,8000,1
2000/01/14,1913,"旭ホームズ",101,101,100,100,29000,3
2000/01/14,1914,"日本基礎技",630,630,616,617,60700,1
2000/01/14,1915,"東京ミサワ",0,0,0,0,0,3
2000/01/14,1916,"日成ビルド",200,209,200,209,31000,1
2000/01/14,1917,"ニツセキハ",157,163,155,159,1187000,1
2000/01/14,1919,"Ｓ×Ｌ",270,275,265,273,95000,1
2000/01/14,1920,"殖産住宅",130,133,118,118,2400000,1
2000/01/14,1921,"巴コーポ",181,195,181,195,5000,1
2000/01/14,1922,"大成プレハ",92,95,92,95,11000,1
2000/01/14,1923,"ミサワ",365,372,351,372,69000,1
2000/01/14,1924,"ナショ住宅",672,690,667,690,217000,1
2000/01/14,1925,"大和ハウス",771,814,770,795,2453000,1
2000/01/14,1926,"ライト工業",500,505,492,498,81000,1
2000/01/14,1928,"積水ハウス",934,944,926,933,897000,1
2000/01/14,1929,"日特建設",201,203,191,191,235000,1
2000/01/14,1930,"北陸電工事",265,265,265,265,4000,1
2000/01/14,1932,"近畿通信建",500,500,500,500,5000,2
2000/01/14,1934,"ユアテック",399,399,380,390,67000,1
2000/01/14,1935,"東北通信建",333,336,333,335,16000,2
2000/01/14,1938,"千歳電気工",227,227,227,227,1000,2
2000/01/14,1939,"四電工",351,359,350,351,9000,1
2000/01/14,1940,"つうけん",250,255,245,255,6000,2
2000/01/14,1941,"中電工",1585,1601,1585,1601,15000,1
2000/01/14,1942,"関電工",521,525,510,510,87000,1
2000/01/14,1943,"大明",1100,1109,1070,1080,174000,1
2000/01/14,1944,"きんでん",750,760,725,750,32000,1
2000/01/14,1945,"東京電気工",401,406,401,404,41000,1
2000/01/14,1946,"トーエネク",391,391,385,385,32000,1
2000/01/14,1947,"日コムシス",2040,2040,1931,1950,317000,1
2000/01/14,1948,"弘電社",305,305,305,305,5000,2
2000/01/14,1949,"住友電設",560,560,550,555,13200,1
2000/01/14,1950,"日本電設工",295,298,293,297,42000,1
2000/01/14,1951,"協エクシオ",930,949,930,949,166000,1
2000/01/14,1952,"新日本空調",454,460,445,445,32200,1
2000/01/14,1953,"国際電設",0,0,0,0,0,3
2000/01/14,1954,"日本工営",213,213,205,209,127000,1
2000/01/14,1955,"東電通",534,535,526,527,65000,1
2000/01/14,1956,"日電話施設",445,487,445,480,149000,1
2000/01/14,1957,"保安工業",219,219,219,219,1000,2
2000/01/14,1958,"三和エレク",336,337,336,336,10000,1
2000/01/14,1959,"九電工",368,371,365,368,191000,1
2000/01/14,1960,"サンテック",350,351,350,351,3000,2
2000/01/14,1961,"三機工業",446,452,446,449,84000,1
2000/01/14,1962,"エルゴテク",0,0,0,0,0,2
2000/01/14,1963,"日揮",275,291,275,286,843000,1
2000/01/14,1964,"中外炉工業",269,275,261,265,74000,1
2000/01/14,1965,"テクノ菱和",387,389,387,389,27100,2
2000/01/14,1967,"大和設備",390,390,385,385,45000,1
2000/01/14,1968,"太平電業",247,252,246,246,35000,1
2000/01/14,1969,"高砂熱学",643,643,600,600,47000,1
2000/01/14,1970,"日立プラ建",250,251,248,248,77000,1
2000/01/14,1971,"中央ビルト",71,71,71,71,3000,2
2000/01/14,1972,"三晃金属",112,128,112,122,42000,1
2000/01/14,1973,"ＮＥＣシス",1860,1906,1860,1878,32700,1
2000/01/14,1974,"宮地建設",379,390,379,390,5000,2
2000/01/14,1975,"朝日工業社",202,225,202,216,329000,1
2000/01/14,1977,"ジェイコス",0,0,0,0,0,3
2000/01/14,1979,"大気社",740,750,725,750,28000,1
2000/01/14,1980,"ダイダン",0,0,0,0,0,1
2000/01/14,1981,"協和建興",0,0,0,0,0,3
2000/01/14,1982,"日比谷設備",622,652,622,634,45000,1
2000/01/14,1983,"東芝プラ建",235,236,230,236,70000,1
2000/01/14,1984,"三信建設",0,0,0,0,0,3
2000/01/14,1985,"大和電設",351,351,351,351,1000,3
2000/01/14,1986,"日商インタ",2100,2100,1990,2030,21000,3
2000/01/14,1988,"シボンド建",1821,1857,1821,1829,27700,1
2000/01/14,1990,"東邦建",270,270,270,270,1000,3
2000/01/14,1991,"都築通信技",860,860,850,850,200,3
2000/01/14,1992,"神田通機",650,650,650,650,2000,3
2000/01/14,1993,"ニッタン",240,240,240,240,1000,2
2000/01/14,1994,"高橋カテン",325,325,325,325,6000,3
2000/01/14,1995,"鈴木工務店",210,210,200,200,2000,3
2000/01/14,1996,"三菱建設",151,165,151,165,2000,2
2000/01/14,1997,"飯島工業",199,199,199,199,1000,3
2000/01/14,1998,"日本土建",0,0,0,0,0,3
2000/01/14,2001,"日本製粉",279,282,271,279,929000,1
2000/01/14,2002,"日清製粉",786,810,760,804,692000,1
2000/01/14,2003,"日東製粉",211,211,200,200,13000,1
2000/01/14,2004,"昭和産業",193,196,189,190,262000,1
2000/01/14,2006,"東福製粉",96,96,96,96,1000,2
2000/01/14,2009,"鳥越製粉",397,400,387,390,68000,1
2000/01/14,2051,"日本農産工",220,225,195,199,1351000,1
2000/01/14,2052,"協同飼料",141,141,131,135,180000,1
2000/01/14,2053,"中部飼料",620,620,620,620,5000,2
2000/01/14,2056,"日配飼料",134,134,126,128,229000,1
2000/01/14,2057,"雪印種苗",735,735,700,700,20000,2
2000/01/14,2102,"台糖",325,325,272,282,504000,1
2000/01/14,2107,"東洋精糖",203,204,180,185,129000,1
2000/01/14,2108,"日本甜菜糖",183,185,170,173,809000,1
2000/01/14,2109,"三井製糖",197,197,180,188,106000,1
2000/01/14,2111,"フジ製糖",236,249,230,235,51000,2
2000/01/14,2112,"塩水港精糖",481,485,416,440,266000,2
2000/01/14,2113,"新光製糖",205,205,205,205,1000,3
2000/01/14,2114,"日本精糖",266,266,266,266,1000,2
2000/01/14,2116,"日新製糖",127,130,121,127,43000,2
2000/01/14,2201,"森永製菓",260,260,243,245,2342000,1
2000/01/14,2202,"明治製菓",775,790,728,748,4281000,1
2000/01/14,2204,"中村屋",275,277,275,277,26000,1
2000/01/14,2205,"駿河屋",88,88,88,88,1000,2
2000/01/14,2206,"江崎グリコ",500,505,499,500,397000,1
2000/01/14,2207,"名糖産業",1149,1149,1050,1050,6000,1
2000/01/14,2209,"井村屋製菓",0,0,0,0,0,2
2000/01/14,2211,"不二家",336,336,300,301,1336000,1
2000/01/14,2212,"山崎製パン",1051,1053,1010,1020,438000,1
2000/01/14,2215,"第一屋パン",276,285,267,270,247000,1
2000/01/14,2216,"カンロ",264,265,264,265,4000,2
2000/01/14,2217,"モロゾフ",199,199,198,199,12000,1
2000/01/14,2221,"岩塚製菓",980,980,980,980,2000,3
2000/01/14,2222,"寿製菓",520,520,520,520,1000,3
2000/01/14,2224,"コモ",1600,1620,1600,1600,25000,3
2000/01/14,2261,"明治乳業",441,446,396,405,2628000,1
2000/01/14,2262,"雪印乳業",574,574,495,504,1474000,1
2000/01/14,2264,"森永乳業",320,321,299,308,924000,1
2000/01/14,2267,"ヤクルト",850,850,790,790,2571000,1
2000/01/14,2268,"サティワン",700,700,700,700,1000,3
2000/01/14,2281,"プリマハム",178,178,163,166,262000,1
2000/01/14,2282,"日本ハム",1252,1253,1211,1219,310000,1
2000/01/14,2284,"伊藤ハム",473,475,470,472,253000,1
2000/01/14,2286,"林兼産業",157,160,142,145,217000,1
2000/01/14,2287,"雪印食品",265,269,265,265,4000,2
2000/01/14,2288,"丸大食品",203,209,200,202,127000,1
2000/01/14,2289,"相模ハム",0,0,0,0,0,3
2000/01/14,2290,"米久",1290,1290,1269,1269,52000,1
2000/01/14,2292,"スタミナ食",810,810,802,802,17000,2
2000/01/14,2293,"滝沢ハム",0,0,0,0,0,3
2000/01/14,2294,"柿安本店",0,0,0,0,0,3
2000/01/14,2501,"サッポロ",372,380,367,379,1047000,1
2000/01/14,2502,"アサヒ",1080,1107,1074,1107,5476000,1
2000/01/14,2503,"キリン",1290,1309,1240,1269,7426000,1
2000/01/14,2531,"宝酒造",2485,2585,2380,2490,6644000,1
2000/01/14,2533,"合同酒精",317,318,283,290,610000,1
2000/01/14,2536,"メルシャン",315,317,292,308,646000,1
