2000/01/18,1002,"ＴＯＰＩＸ",1681.86,1681.86,1664.21,1665.84,681570000,1
2000/01/18,1301,"極洋",157,157,147,152,195000,1
2000/01/18,1331,"ニチロ",175,177,172,172,193000,1
2000/01/18,1332,"日本水産",189,190,185,188,455000,1
2000/01/18,1333,"マルハ",140,145,140,144,1054000,1
2000/01/18,1351,"宝幸水産",105,106,104,106,29000,1
2000/01/18,1352,"ホウスイ",105,105,104,105,19000,1
2000/01/18,1376,"カネコ種苗",971,980,961,961,6000,3
2000/01/18,1377,"サカタタネ",2760,2770,2600,2645,100500,1
2000/01/18,1379,"ホクト産業",5000,5000,4850,4910,42700,1
2000/01/18,1380,"秋川牧園",625,625,620,620,3000,3
2000/01/18,1491,"中外鉱業",132,146,132,145,8123000,2
2000/01/18,1501,"三井鉱山",107,114,107,110,426000,1
2000/01/18,1503,"住友石炭鉱",105,107,102,103,130000,1
2000/01/18,1515,"日鉄鉱業",255,255,245,250,43000,1
2000/01/18,1518,"三井松島産",209,210,202,205,270000,1
2000/01/18,1601,"帝国石油",347,347,338,340,362000,1
2000/01/18,1603,"アラビア石",1414,1500,1410,1450,862100,1
2000/01/18,1661,"関東天然ガ",420,430,410,412,347000,1
2000/01/18,1701,"昭和鉱業",316,317,290,290,60000,2
2000/01/18,1741,"ミサワサン",810,810,800,800,29000,3
2000/01/18,1742,"セコムテク",2800,2800,2600,2790,15000,2
2000/01/18,1743,"コーアツ工",0,0,0,0,0,3
2000/01/18,1744,"キョーエイ",747,747,717,740,9000,3
2000/01/18,1748,"ミサワ北日",0,0,0,0,0,3
2000/01/18,1749,"大和通信建",281,281,281,281,1000,3
2000/01/18,1751,"日立プラサ",0,0,0,0,0,3
2000/01/18,1752,"富士通シス",1830,1830,1819,1820,8000,2
2000/01/18,1753,"土屋ツーバ",0,0,0,0,0,3
2000/01/18,1754,"東新住建",750,758,721,740,10000,3
2000/01/18,1755,"日本鋼管工",380,388,380,388,22000,2
2000/01/18,1756,"シンコー",0,0,0,0,0,3
2000/01/18,1758,"太洋基礎工",0,0,0,0,0,3
2000/01/18,1763,"北陸ミサワ",555,555,555,555,1000,3
2000/01/18,1764,"工藤建設",0,0,0,0,0,2
2000/01/18,1766,"東建コーポ",850,850,840,840,4000,3
2000/01/18,1767,"沖電気工事",572,572,570,571,10000,2
2000/01/18,1769,"ピコイ",0,0,0,0,0,3
2000/01/18,1770,"藤田エンジ",660,660,660,660,1000,3
2000/01/18,1772,"東北エンタ",0,0,0,0,0,3
2000/01/18,1775,"富士電工事",212,214,203,205,34000,2
2000/01/18,1776,"三井道路",127,127,127,127,2000,2
2000/01/18,1778,"古河総合設",0,0,0,0,0,2
2000/01/18,1779,"松本建工",515,535,515,535,11000,3
2000/01/18,1780,"ヤマウラ",390,392,390,392,2000,1
2000/01/18,1781,"国土総合建",400,400,400,400,3000,3
2000/01/18,1782,"常磐開発",203,203,203,203,1000,3
2000/01/18,1783,"南野建設",103,103,103,103,1000,3
2000/01/18,1784,"サワコー",580,580,550,560,53400,3
2000/01/18,1786,"オリ建設",510,520,510,514,20100,1
2000/01/18,1787,"ナカボーテ",349,349,281,281,3000,3
2000/01/18,1788,"三東工業社",0,0,0,0,0,3
2000/01/18,1789,"山加電業",0,0,0,0,0,3
2000/01/18,1791,"三井木材",163,163,154,154,34000,1
2000/01/18,1792,"日東大都工",236,236,235,235,4000,1
2000/01/18,1793,"大本組",749,749,749,749,1000,3
2000/01/18,1795,"マサル",0,0,0,0,0,3
2000/01/18,1796,"トヨタウド",370,370,321,321,11100,2
2000/01/18,1798,"守谷商会",370,370,370,370,1000,3
2000/01/18,1799,"第一建工",0,0,0,0,0,3
2000/01/18,1800,"利根技術",301,310,301,310,2000,3
2000/01/18,1801,"大成建設",209,210,203,210,686000,1
2000/01/18,1802,"大林組",459,483,451,451,1254000,1
2000/01/18,1803,"清水建設",350,352,343,346,834000,1
2000/01/18,1804,"佐藤工業",69,69,66,66,539000,1
2000/01/18,1805,"飛島建設",62,63,62,62,168000,1
2000/01/18,1806,"フジタ",62,62,61,61,521000,1
2000/01/18,1807,"渡辺組",217,217,217,217,1000,3
2000/01/18,1808,"長谷工",58,58,54,55,4609000,1
2000/01/18,1809,"冨士工",100,100,98,100,47000,1
2000/01/18,1810,"松井建設",305,305,300,300,9000,1
2000/01/18,1812,"鹿島",315,330,313,318,2079000,1
2000/01/18,1813,"不動建設",171,171,168,171,60000,1
2000/01/18,1814,"大末建設",94,95,91,93,166000,1
2000/01/18,1815,"鉄建",136,138,132,137,158000,1
2000/01/18,1816,"安藤建設",210,219,206,210,52000,1
2000/01/18,1817,"勝村建設",153,153,151,151,37000,1
2000/01/18,1818,"日産建設",140,140,131,132,7000,1
2000/01/18,1819,"太平工業",184,185,180,181,60000,1
2000/01/18,1820,"西松建設",435,438,430,430,457000,1
2000/01/18,1821,"三井建設",90,92,90,90,86000,1
2000/01/18,1822,"大豊建設",178,180,175,180,76000,1
2000/01/18,1823,"住友建設",101,104,101,102,67000,1
2000/01/18,1824,"前田建設",316,319,314,316,194000,1
2000/01/18,1825,"石原建設",107,108,105,107,51000,2
2000/01/18,1826,"佐田建設",164,170,164,165,77000,1
2000/01/18,1827,"ナカノ",112,112,106,106,27000,1
2000/01/18,1828,"田辺工業",0,0,0,0,0,3
2000/01/18,1829,"大和建設",127,127,125,125,6000,2
2000/01/18,1830,"共栄冷機工",249,249,249,249,13000,3
2000/01/18,1833,"奥村組",360,365,350,351,571000,1
2000/01/18,1834,"小田急建設",220,222,218,220,53500,1
2000/01/18,1835,"東鉄工業",220,220,218,218,37000,1
2000/01/18,1836,"大日本土木",189,189,181,181,4000,1
2000/01/18,1837,"ハザマ",70,70,68,68,379000,1
2000/01/18,1838,"古久根建設",111,111,104,110,12000,1
2000/01/18,1839,"真柄建設",176,179,176,179,22000,1
2000/01/18,1840,"土屋ホーム",296,296,290,290,8500,2
2000/01/18,1841,"サンユー建",0,0,0,0,0,3
2000/01/18,1844,"大盛工業",300,300,270,270,4000,2
2000/01/18,1846,"鈴縫工業",0,0,0,0,0,2
2000/01/18,1847,"イチケン",120,125,119,120,45000,1
2000/01/18,1851,"大木建設",213,216,213,216,37000,1
2000/01/18,1852,"浅沼組",170,180,167,180,32000,1
2000/01/18,1854,"新井組",185,188,181,181,30500,1
2000/01/18,1855,"東急建設",73,73,70,73,164000,1
2000/01/18,1858,"井上工業",62,65,62,65,8000,2
2000/01/18,1860,"戸田建設",441,451,431,432,242000,1
2000/01/18,1861,"熊谷組",79,80,77,79,1203000,1
2000/01/18,1862,"横河工事",331,331,330,330,27800,2
2000/01/18,1863,"テトラ",225,225,225,225,16000,1
2000/01/18,1865,"小松建設",126,136,126,136,2000,1
2000/01/18,1866,"北野建設",375,388,366,379,936000,1
2000/01/18,1867,"植木組",180,180,180,180,4000,1
2000/01/18,1868,"三井ホーム",440,440,430,430,92000,1
2000/01/18,1870,"矢作建設",400,410,400,410,30000,1
2000/01/18,1871,"ピー・エス",450,458,444,450,24300,1
2000/01/18,1872,"アゼル",325,332,310,329,143000,1
2000/01/18,1873,"東日ハウス",445,445,440,441,137000,3
2000/01/18,1874,"佐藤秀",0,0,0,0,0,3
2000/01/18,1877,"川田建設",0,0,0,0,0,3
2000/01/18,1878,"大東建託",1310,1314,1180,1180,133000,1
2000/01/18,1879,"新日本建設",225,225,225,225,1000,2
2000/01/18,1880,"駿河建設",1600,1600,1600,1600,1000,2
2000/01/18,1881,"日本鋪道",533,533,520,525,73000,1
2000/01/18,1882,"東亜道路",232,238,229,229,328000,1
